Date,State0,State,DateT,Time,Value
27.11.2022,UA,HU,11/27/2022,5:00,0
27.11.2022,UA,HU,11/27/2022,5:00,-444
27.11.2022,UA,HU,11/27/2022,6:00,0
27.11.2022,UA,HU,11/27/2022,6:00,-388
27.11.2022,UA,HU,11/27/2022,7:00,0
27.11.2022,UA,HU,11/27/2022,7:00,-348
27.11.2022,UA,HU,11/27/2022,8:00,0
27.11.2022,UA,HU,11/27/2022,8:00,-311
27.11.2022,UA,HU,11/27/2022,9:00,0
27.11.2022,UA,HU,11/27/2022,9:00,-337
27.11.2022,UA,HU,11/27/2022,10:00,0
27.11.2022,UA,HU,11/27/2022,10:00,-350
27.11.2022,UA,HU,11/27/2022,11:00,0
27.11.2022,UA,HU,11/27/2022,11:00,-283
27.11.2022,UA,HU,11/27/2022,12:00,0
27.11.2022,UA,HU,11/27/2022,12:00,-360
27.11.2022,UA,HU,11/27/2022,13:00,0
27.11.2022,UA,HU,11/27/2022,13:00,-416
27.11.2022,UA,HU,11/27/2022,14:00,0
27.11.2022,UA,HU,11/27/2022,14:00,-312
27.11.2022,UA,HU,11/27/2022,15:00,0
27.11.2022,UA,HU,11/27/2022,15:00,-223
27.11.2022,UA,HU,11/27/2022,16:00,0
27.11.2022,UA,HU,11/27/2022,16:00,-275
27.11.2022,UA,HU,11/27/2022,17:00,0
27.11.2022,UA,HU,11/27/2022,17:00,-288
27.11.2022,UA,HU,11/27/2022,18:00,0
27.11.2022,UA,HU,11/27/2022,18:00,-336
27.11.2022,UA,HU,11/27/2022,19:00,0
27.11.2022,UA,HU,11/27/2022,19:00,-289
27.11.2022,UA,HU,11/27/2022,20:00,0
27.11.2022,UA,HU,11/27/2022,20:00,-342
27.11.2022,UA,HU,11/27/2022,21:00,0
27.11.2022,UA,HU,11/27/2022,21:00,-366
27.11.2022,UA,HU,11/27/2022,22:00,0
27.11.2022,UA,HU,11/27/2022,22:00,-268
27.11.2022,UA,PL,11/26/2022,23:00,0
27.11.2022,UA,PL,11/26/2022,23:00,0
27.11.2022,UA,PL,11/27/2022,0:00,0
27.11.2022,UA,PL,11/27/2022,0:00,0
27.11.2022,UA,PL,11/27/2022,1:00,0
27.11.2022,UA,PL,11/27/2022,1:00,0
27.11.2022,UA,PL,11/27/2022,2:00,0
27.11.2022,UA,PL,11/27/2022,2:00,0
27.11.2022,UA,PL,11/27/2022,3:00,0
27.11.2022,UA,PL,11/27/2022,3:00,0
27.11.2022,UA,PL,11/27/2022,4:00,0
27.11.2022,UA,PL,11/27/2022,4:00,0
27.11.2022,UA,PL,11/27/2022,5:00,0
27.11.2022,UA,PL,11/27/2022,5:00,0
27.11.2022,UA,PL,11/27/2022,6:00,0
27.11.2022,UA,PL,11/27/2022,6:00,0
27.11.2022,UA,PL,11/27/2022,7:00,0
27.11.2022,UA,PL,11/27/2022,7:00,0
27.11.2022,UA,PL,11/27/2022,8:00,0
27.11.2022,UA,PL,11/27/2022,8:00,0
27.11.2022,UA,PL,11/27/2022,9:00,0
27.11.2022,UA,PL,11/27/2022,9:00,0
27.11.2022,UA,PL,11/27/2022,10:00,0
27.11.2022,UA,PL,11/27/2022,10:00,0
27.11.2022,UA,PL,11/27/2022,11:00,0
27.11.2022,UA,PL,11/27/2022,11:00,0
27.11.2022,UA,PL,11/27/2022,12:00,0
27.11.2022,UA,PL,11/27/2022,12:00,0
27.11.2022,UA,PL,11/27/2022,13:00,0
27.11.2022,UA,PL,11/27/2022,13:00,0
27.11.2022,UA,PL,11/27/2022,14:00,0
27.11.2022,UA,PL,11/27/2022,14:00,0
27.11.2022,UA,PL,11/27/2022,15:00,0
27.11.2022,UA,PL,11/27/2022,15:00,0
27.11.2022,UA,PL,11/27/2022,16:00,0
27.11.2022,UA,PL,11/27/2022,16:00,0
27.11.2022,UA,PL,11/27/2022,17:00,0
27.11.2022,UA,PL,11/27/2022,17:00,0
27.11.2022,UA,PL,11/27/2022,18:00,0
27.11.2022,UA,PL,11/27/2022,18:00,0
27.11.2022,UA,PL,11/27/2022,19:00,0
27.11.2022,UA,PL,11/27/2022,19:00,0
27.11.2022,UA,PL,11/27/2022,20:00,0
27.11.2022,UA,PL,11/27/2022,20:00,0
27.11.2022,UA,PL,11/27/2022,21:00,0
27.11.2022,UA,PL,11/27/2022,21:00,0
27.11.2022,UA,PL,11/27/2022,22:00,0
27.11.2022,UA,PL,11/27/2022,22:00,0
26.11.2022,UA,RO,11/25/2022,23:00,186
26.11.2022,UA,RO,11/25/2022,23:00,0
26.11.2022,UA,RO,11/26/2022,0:00,194
26.11.2022,UA,RO,11/26/2022,0:00,0
26.11.2022,UA,RO,11/26/2022,1:00,242
26.11.2022,UA,RO,11/26/2022,1:00,0
26.11.2022,UA,RO,11/26/2022,2:00,255
26.11.2022,UA,RO,11/26/2022,2:00,0
26.11.2022,UA,RO,11/26/2022,3:00,204
26.11.2022,UA,RO,11/26/2022,3:00,0
26.11.2022,UA,RO,11/26/2022,4:00,68
26.11.2022,UA,RO,11/26/2022,4:00,0
26.11.2022,UA,RO,11/26/2022,5:00,0
26.11.2022,UA,RO,11/26/2022,5:00,-51
26.11.2022,UA,RO,11/26/2022,6:00,0
26.11.2022,UA,RO,11/26/2022,6:00,-64
26.11.2022,UA,RO,11/26/2022,7:00,90
26.11.2022,UA,RO,11/26/2022,7:00,0
26.11.2022,UA,RO,11/26/2022,8:00,152
26.11.2022,UA,RO,11/26/2022,8:00,0
26.11.2022,UA,RO,11/26/2022,9:00,169
26.11.2022,UA,RO,11/26/2022,9:00,0
26.11.2022,UA,RO,11/26/2022,10:00,170
26.11.2022,UA,RO,11/26/2022,10:00,0
26.11.2022,UA,RO,11/26/2022,11:00,162
26.11.2022,UA,RO,11/26/2022,11:00,0
26.11.2022,UA,RO,11/26/2022,12:00,150
26.11.2022,UA,RO,11/26/2022,12:00,0
26.11.2022,UA,RO,11/26/2022,13:00,49
26.11.2022,UA,RO,11/26/2022,13:00,0
26.11.2022,UA,RO,11/26/2022,14:00,0
26.11.2022,UA,RO,11/26/2022,14:00,-76
26.11.2022,UA,RO,11/26/2022,15:00,0
26.11.2022,UA,RO,11/26/2022,15:00,-171
26.11.2022,UA,RO,11/26/2022,16:00,0
26.11.2022,UA,RO,11/26/2022,16:00,-205
26.11.2022,UA,RO,11/26/2022,17:00,0
26.11.2022,UA,RO,11/26/2022,17:00,-174
26.11.2022,UA,RO,11/26/2022,18:00,0
26.11.2022,UA,RO,11/26/2022,18:00,-182
26.11.2022,UA,RO,11/26/2022,19:00,0
26.11.2022,UA,RO,11/26/2022,19:00,-124
26.11.2022,UA,RO,11/26/2022,20:00,0
26.11.2022,UA,RO,11/26/2022,20:00,-120
26.11.2022,UA,RO,11/26/2022,21:00,0
26.11.2022,UA,RO,11/26/2022,21:00,-94
26.11.2022,UA,RO,11/26/2022,22:00,0
26.11.2022,UA,RO,11/26/2022,22:00,-70
26.11.2022,UA,SK,11/25/2022,23:00,0
26.11.2022,UA,SK,11/25/2022,23:00,-48
26.11.2022,UA,SK,11/26/2022,0:00,0
26.11.2022,UA,SK,11/26/2022,0:00,-53
26.11.2022,UA,SK,11/26/2022,1:00,0
26.11.2022,UA,SK,11/26/2022,1:00,-132
26.11.2022,UA,SK,11/26/2022,2:00,0
26.11.2022,UA,SK,11/26/2022,2:00,-148
26.11.2022,UA,SK,11/26/2022,3:00,0
26.11.2022,UA,SK,11/26/2022,3:00,-108
26.11.2022,UA,SK,11/26/2022,4:00,0
26.11.2022,UA,SK,11/26/2022,4:00,0
26.11.2022,UA,SK,11/26/2022,5:00,147
26.11.2022,UA,SK,11/26/2022,5:00,0
26.11.2022,UA,SK,11/26/2022,6:00,171
26.11.2022,UA,SK,11/26/2022,6:00,0
26.11.2022,UA,SK,11/26/2022,7:00,33
26.11.2022,UA,SK,11/26/2022,7:00,0
26.11.2022,UA,SK,11/26/2022,8:00,0
26.11.2022,UA,SK,11/26/2022,8:00,-48
26.11.2022,UA,SK,11/26/2022,9:00,0
26.11.2022,UA,SK,11/26/2022,9:00,-125
26.11.2022,UA,SK,11/26/2022,10:00,0
26.11.2022,UA,SK,11/26/2022,10:00,-121
26.11.2022,UA,SK,11/26/2022,11:00,0
26.11.2022,UA,SK,11/26/2022,11:00,-85
26.11.2022,UA,SK,11/26/2022,12:00,0
26.11.2022,UA,SK,11/26/2022,12:00,-78
26.11.2022,UA,SK,11/26/2022,13:00,0
26.11.2022,UA,SK,11/26/2022,13:00,-27
26.11.2022,UA,SK,11/26/2022,14:00,107
26.11.2022,UA,SK,11/26/2022,14:00,0
26.11.2022,UA,SK,11/26/2022,15:00,184
26.11.2022,UA,SK,11/26/2022,15:00,0
26.11.2022,UA,SK,11/26/2022,16:00,245
26.11.2022,UA,SK,11/26/2022,16:00,0
26.11.2022,UA,SK,11/26/2022,17:00,198
26.11.2022,UA,SK,11/26/2022,17:00,0
26.11.2022,UA,SK,11/26/2022,18:00,227
26.11.2022,UA,SK,11/26/2022,18:00,0
26.11.2022,UA,SK,11/26/2022,19:00,193
26.11.2022,UA,SK,11/26/2022,19:00,0
26.11.2022,UA,SK,11/26/2022,20:00,171
26.11.2022,UA,SK,11/26/2022,20:00,0
26.11.2022,UA,SK,11/26/2022,21:00,147
26.11.2022,UA,SK,11/26/2022,21:00,0
26.11.2022,UA,SK,11/26/2022,22:00,57
26.11.2022,UA,SK,11/26/2022,22:00,0
26.11.2022,UA,MD,11/25/2022,23:00,360
26.11.2022,UA,MD,11/25/2022,23:00,0
26.11.2022,UA,MD,11/26/2022,0:00,407
26.11.2022,UA,MD,11/26/2022,0:00,0
26.11.2022,UA,MD,11/26/2022,1:00,444
26.11.2022,UA,MD,11/26/2022,1:00,0
26.11.2022,UA,MD,11/26/2022,2:00,448
26.11.2022,UA,MD,11/26/2022,2:00,0
26.11.2022,UA,MD,11/26/2022,3:00,397
26.11.2022,UA,MD,11/26/2022,3:00,0
26.11.2022,UA,MD,11/26/2022,4:00,298
26.11.2022,UA,MD,11/26/2022,4:00,0
26.11.2022,UA,MD,11/26/2022,5:00,276
26.11.2022,UA,MD,11/26/2022,5:00,0
26.11.2022,UA,MD,11/26/2022,6:00,258
26.11.2022,UA,MD,11/26/2022,6:00,0
26.11.2022,UA,MD,11/26/2022,7:00,223
26.11.2022,UA,MD,11/26/2022,7:00,0
26.11.2022,UA,MD,11/26/2022,8:00,284
26.11.2022,UA,MD,11/26/2022,8:00,0
26.11.2022,UA,MD,11/26/2022,9:00,276
26.11.2022,UA,MD,11/26/2022,9:00,0
26.11.2022,UA,MD,11/26/2022,10:00,381
26.11.2022,UA,MD,11/26/2022,10:00,0
26.11.2022,UA,MD,11/26/2022,11:00,421
26.11.2022,UA,MD,11/26/2022,11:00,0
26.11.2022,UA,MD,11/26/2022,12:00,408
26.11.2022,UA,MD,11/26/2022,12:00,0
26.11.2022,UA,MD,11/26/2022,14:00,218
26.11.2022,UA,MD,11/26/2022,14:00,0
26.11.2022,UA,MD,11/26/2022,15:00,194
26.11.2022,UA,MD,11/26/2022,15:00,0
26.11.2022,UA,MD,11/26/2022,16:00,161
26.11.2022,UA,MD,11/26/2022,16:00,0
26.11.2022,UA,MD,11/26/2022,17:00,144
26.11.2022,UA,MD,11/26/2022,17:00,0
26.11.2022,UA,MD,11/26/2022,18:00,159
26.11.2022,UA,MD,11/26/2022,18:00,0
26.11.2022,UA,MD,11/26/2022,19:00,226
26.11.2022,UA,MD,11/26/2022,19:00,0
26.11.2022,UA,MD,11/26/2022,20:00,244
26.11.2022,UA,MD,11/26/2022,20:00,0
26.11.2022,UA,MD,11/26/2022,21:00,330
26.11.2022,UA,MD,11/26/2022,21:00,0
26.11.2022,UA,MD,11/26/2022,22:00,457
26.11.2022,UA,MD,11/26/2022,22:00,0
26.11.2022,UA,HU,11/25/2022,23:00,0
26.11.2022,UA,HU,11/25/2022,23:00,-488
26.11.2022,UA,HU,11/26/2022,0:00,0
26.11.2022,UA,HU,11/26/2022,0:00,-497
26.11.2022,UA,HU,11/26/2022,1:00,0
26.11.2022,UA,HU,11/26/2022,1:00,-510
26.11.2022,UA,HU,11/26/2022,2:00,0
26.11.2022,UA,HU,11/26/2022,2:00,-498
26.11.2022,UA,HU,11/26/2022,3:00,0
26.11.2022,UA,HU,11/26/2022,3:00,-435
26.11.2022,UA,HU,11/26/2022,4:00,0
26.11.2022,UA,HU,11/26/2022,4:00,-341
26.11.2022,UA,HU,11/26/2022,5:00,0
26.11.2022,UA,HU,11/26/2022,5:00,-262
26.11.2022,UA,HU,11/26/2022,6:00,0
26.11.2022,UA,HU,11/26/2022,6:00,-176
26.11.2022,UA,HU,11/26/2022,7:00,0
26.11.2022,UA,HU,11/26/2022,7:00,-301
26.11.2022,UA,HU,11/26/2022,8:00,0
26.11.2022,UA,HU,11/26/2022,8:00,-402
26.11.2022,UA,HU,11/26/2022,9:00,0
26.11.2022,UA,HU,11/26/2022,9:00,-400
26.11.2022,UA,HU,11/26/2022,10:00,0
26.11.2022,UA,HU,11/26/2022,10:00,-371
26.11.2022,UA,HU,11/26/2022,11:00,0
26.11.2022,UA,HU,11/26/2022,11:00,-340
26.11.2022,UA,HU,11/26/2022,12:00,0
26.11.2022,UA,HU,11/26/2022,12:00,-278
26.11.2022,UA,HU,11/26/2022,13:00,0
26.11.2022,UA,HU,11/26/2022,13:00,-317
26.11.2022,UA,HU,11/26/2022,14:00,0
26.11.2022,UA,HU,11/26/2022,14:00,-221
26.11.2022,UA,HU,11/26/2022,15:00,0
26.11.2022,UA,HU,11/26/2022,15:00,-237
26.11.2022,UA,HU,11/26/2022,16:00,0
26.11.2022,UA,HU,11/26/2022,16:00,-248
26.11.2022,UA,HU,11/26/2022,17:00,0
26.11.2022,UA,HU,11/26/2022,17:00,-257
26.11.2022,UA,HU,11/26/2022,18:00,0
26.11.2022,UA,HU,11/26/2022,18:00,-276
26.11.2022,UA,HU,11/26/2022,19:00,0
26.11.2022,UA,HU,11/26/2022,19:00,-328
26.11.2022,UA,HU,11/26/2022,20:00,0
26.11.2022,UA,HU,11/26/2022,20:00,-370
26.11.2022,UA,HU,11/26/2022,21:00,0
26.11.2022,UA,HU,11/26/2022,21:00,-353
26.11.2022,UA,HU,11/26/2022,22:00,0
26.11.2022,UA,HU,11/26/2022,22:00,-404
26.11.2022,UA,PL,11/25/2022,23:00,0
26.11.2022,UA,PL,11/25/2022,23:00,0
26.11.2022,UA,PL,11/26/2022,0:00,0
26.11.2022,UA,PL,11/26/2022,0:00,0
26.11.2022,UA,PL,11/26/2022,1:00,0
26.11.2022,UA,PL,11/26/2022,1:00,0
26.11.2022,UA,PL,11/26/2022,2:00,0
26.11.2022,UA,PL,11/26/2022,2:00,0
26.11.2022,UA,PL,11/26/2022,3:00,0
26.11.2022,UA,PL,11/26/2022,3:00,0
26.11.2022,UA,PL,11/26/2022,4:00,0
26.11.2022,UA,PL,11/26/2022,4:00,0
26.11.2022,UA,PL,11/26/2022,5:00,0
26.11.2022,UA,PL,11/26/2022,5:00,0
26.11.2022,UA,PL,11/26/2022,6:00,0
26.11.2022,UA,PL,11/26/2022,6:00,0
26.11.2022,UA,PL,11/26/2022,7:00,0
26.11.2022,UA,PL,11/26/2022,7:00,0
26.11.2022,UA,PL,11/26/2022,8:00,0
26.11.2022,UA,PL,11/26/2022,8:00,0
26.11.2022,UA,PL,11/26/2022,9:00,0
26.11.2022,UA,PL,11/26/2022,9:00,0
26.11.2022,UA,PL,11/26/2022,10:00,0
26.11.2022,UA,PL,11/26/2022,10:00,0
26.11.2022,UA,PL,11/26/2022,11:00,0
26.11.2022,UA,PL,11/26/2022,11:00,0
26.11.2022,UA,PL,11/26/2022,12:00,0
26.11.2022,UA,PL,11/26/2022,12:00,0
26.11.2022,UA,PL,11/26/2022,13:00,0
26.11.2022,UA,PL,11/26/2022,13:00,0
26.11.2022,UA,PL,11/26/2022,14:00,0
26.11.2022,UA,PL,11/26/2022,14:00,0
26.11.2022,UA,PL,11/26/2022,15:00,0
26.11.2022,UA,PL,11/26/2022,15:00,0
26.11.2022,UA,PL,11/26/2022,16:00,0
26.11.2022,UA,PL,11/26/2022,16:00,0
26.11.2022,UA,PL,11/26/2022,17:00,0
26.11.2022,UA,PL,11/26/2022,17:00,0
26.11.2022,UA,PL,11/26/2022,18:00,0
26.11.2022,UA,PL,11/26/2022,18:00,0
26.11.2022,UA,PL,11/26/2022,19:00,0
26.11.2022,UA,PL,11/26/2022,19:00,0
26.11.2022,UA,PL,11/26/2022,20:00,0
26.11.2022,UA,PL,11/26/2022,20:00,0
26.11.2022,UA,PL,11/26/2022,21:00,0
26.11.2022,UA,PL,11/26/2022,21:00,0
26.11.2022,UA,PL,11/26/2022,22:00,0
26.11.2022,UA,PL,11/26/2022,22:00,0
25.11.2022,UA,RO,11/24/2022,23:00,261
25.11.2022,UA,RO,11/24/2022,23:00,0
25.11.2022,UA,RO,11/25/2022,0:00,273
25.11.2022,UA,RO,11/25/2022,0:00,0
25.11.2022,UA,RO,11/25/2022,1:00,158
25.11.2022,UA,RO,11/25/2022,1:00,0
25.11.2022,UA,RO,11/25/2022,2:00,127
25.11.2022,UA,RO,11/25/2022,2:00,0
25.11.2022,UA,RO,11/25/2022,3:00,94
25.11.2022,UA,RO,11/25/2022,3:00,0
25.11.2022,UA,RO,11/25/2022,4:00,0
25.11.2022,UA,RO,11/25/2022,4:00,-23
25.11.2022,UA,RO,11/25/2022,5:00,0
25.11.2022,UA,RO,11/25/2022,5:00,-1
25.11.2022,UA,RO,11/25/2022,6:00,0
25.11.2022,UA,RO,11/25/2022,6:00,-13
25.11.2022,UA,RO,11/25/2022,7:00,62
25.11.2022,UA,RO,11/25/2022,7:00,0
25.11.2022,UA,RO,11/25/2022,8:00,205
25.11.2022,UA,RO,11/25/2022,8:00,0
25.11.2022,UA,RO,11/25/2022,9:00,263
25.11.2022,UA,RO,11/25/2022,9:00,0
25.11.2022,UA,RO,11/25/2022,10:00,266
25.11.2022,UA,RO,11/25/2022,10:00,0
25.11.2022,UA,RO,11/25/2022,11:00,284
25.11.2022,UA,RO,11/25/2022,11:00,0
25.11.2022,UA,RO,11/25/2022,12:00,289
25.11.2022,UA,RO,11/25/2022,12:00,0
25.11.2022,UA,RO,11/25/2022,13:00,243
25.11.2022,UA,RO,11/25/2022,13:00,0
25.11.2022,UA,RO,11/25/2022,14:00,156
25.11.2022,UA,RO,11/25/2022,14:00,0
25.11.2022,UA,RO,11/25/2022,15:00,0
25.11.2022,UA,RO,11/25/2022,15:00,-48
25.11.2022,UA,RO,11/25/2022,16:00,0
25.11.2022,UA,RO,11/25/2022,16:00,-109
25.11.2022,UA,RO,11/25/2022,17:00,0
25.11.2022,UA,RO,11/25/2022,17:00,-133
25.11.2022,UA,RO,11/25/2022,18:00,0
25.11.2022,UA,RO,11/25/2022,18:00,-124
25.11.2022,UA,RO,11/25/2022,19:00,0
25.11.2022,UA,RO,11/25/2022,19:00,-70
25.11.2022,UA,RO,11/25/2022,20:00,2
25.11.2022,UA,RO,11/25/2022,20:00,0
25.11.2022,UA,RO,11/25/2022,21:00,3
25.11.2022,UA,RO,11/25/2022,21:00,0
25.11.2022,UA,RO,11/25/2022,22:00,102
25.11.2022,UA,RO,11/25/2022,22:00,0
25.11.2022,UA,SK,11/24/2022,23:00,0
25.11.2022,UA,SK,11/24/2022,23:00,-48
25.11.2022,UA,SK,11/25/2022,0:00,0
25.11.2022,UA,SK,11/25/2022,0:00,-119
25.11.2022,UA,SK,11/25/2022,1:00,0
25.11.2022,UA,SK,11/25/2022,1:00,-40
25.11.2022,UA,SK,11/25/2022,2:00,0
25.11.2022,UA,SK,11/25/2022,2:00,-37
25.11.2022,UA,SK,11/25/2022,3:00,23
25.11.2022,UA,SK,11/25/2022,3:00,0
25.11.2022,UA,SK,11/25/2022,4:00,164
25.11.2022,UA,SK,11/25/2022,4:00,0
25.11.2022,UA,SK,11/25/2022,5:00,146
25.11.2022,UA,SK,11/25/2022,5:00,0
25.11.2022,UA,SK,11/25/2022,6:00,147
25.11.2022,UA,SK,11/25/2022,6:00,0
25.11.2022,UA,SK,11/25/2022,7:00,72
25.11.2022,UA,SK,11/25/2022,7:00,0
25.11.2022,UA,SK,11/25/2022,8:00,0
25.11.2022,UA,SK,11/25/2022,8:00,-118
25.11.2022,UA,SK,11/25/2022,9:00,0
25.11.2022,UA,SK,11/25/2022,9:00,-159
25.11.2022,UA,SK,11/25/2022,10:00,0
25.11.2022,UA,SK,11/25/2022,10:00,-206
25.11.2022,UA,SK,11/25/2022,11:00,0
25.11.2022,UA,SK,11/25/2022,11:00,-173
25.11.2022,UA,SK,11/25/2022,12:00,0
25.11.2022,UA,SK,11/25/2022,12:00,-145
25.11.2022,UA,SK,11/25/2022,13:00,0
25.11.2022,UA,SK,11/25/2022,13:00,-51
25.11.2022,UA,SK,11/25/2022,14:00,0
25.11.2022,UA,SK,11/25/2022,14:00,-31
25.11.2022,UA,SK,11/25/2022,15:00,152
25.11.2022,UA,SK,11/25/2022,15:00,0
25.11.2022,UA,SK,11/25/2022,16:00,226
25.11.2022,UA,SK,11/25/2022,16:00,0
25.11.2022,UA,SK,11/25/2022,17:00,241
25.11.2022,UA,SK,11/25/2022,17:00,0
25.11.2022,UA,SK,11/25/2022,18:00,245
25.11.2022,UA,SK,11/25/2022,18:00,0
25.11.2022,UA,SK,11/25/2022,19:00,183
25.11.2022,UA,SK,11/25/2022,19:00,0
25.11.2022,UA,SK,11/25/2022,20:00,96
25.11.2022,UA,SK,11/25/2022,20:00,0
25.11.2022,UA,SK,11/25/2022,21:00,102
25.11.2022,UA,SK,11/25/2022,21:00,0
25.11.2022,UA,SK,11/25/2022,22:00,49
25.11.2022,UA,SK,11/25/2022,22:00,0
25.11.2022,UA,MD,11/24/2022,23:00,124
25.11.2022,UA,MD,11/24/2022,23:00,0
25.11.2022,UA,MD,11/25/2022,0:00,189
25.11.2022,UA,MD,11/25/2022,0:00,0
25.11.2022,UA,MD,11/25/2022,1:00,222
25.11.2022,UA,MD,11/25/2022,1:00,0
25.11.2022,UA,MD,11/25/2022,2:00,194
25.11.2022,UA,MD,11/25/2022,2:00,0
25.11.2022,UA,MD,11/25/2022,3:00,214
25.11.2022,UA,MD,11/25/2022,3:00,0
25.11.2022,UA,MD,11/25/2022,4:00,170
25.11.2022,UA,MD,11/25/2022,4:00,0
25.11.2022,UA,MD,11/25/2022,5:00,247
25.11.2022,UA,MD,11/25/2022,5:00,0
25.11.2022,UA,MD,11/25/2022,6:00,298
25.11.2022,UA,MD,11/25/2022,6:00,0
25.11.2022,UA,MD,11/25/2022,7:00,400
25.11.2022,UA,MD,11/25/2022,7:00,0
25.11.2022,UA,MD,11/25/2022,8:00,442
25.11.2022,UA,MD,11/25/2022,8:00,0
25.11.2022,UA,MD,11/25/2022,9:00,511
25.11.2022,UA,MD,11/25/2022,9:00,0
25.11.2022,UA,MD,11/25/2022,10:00,494
25.11.2022,UA,MD,11/25/2022,10:00,0
25.11.2022,UA,MD,11/25/2022,11:00,574
25.11.2022,UA,MD,11/25/2022,11:00,0
25.11.2022,UA,MD,11/25/2022,12:00,555
25.11.2022,UA,MD,11/25/2022,12:00,0
25.11.2022,UA,MD,11/25/2022,14:00,293
25.11.2022,UA,MD,11/25/2022,14:00,0
25.11.2022,UA,MD,11/25/2022,15:00,151
25.11.2022,UA,MD,11/25/2022,15:00,0
25.11.2022,UA,MD,11/25/2022,16:00,164
25.11.2022,UA,MD,11/25/2022,16:00,0
25.11.2022,UA,MD,11/25/2022,17:00,240
25.11.2022,UA,MD,11/25/2022,17:00,0
25.11.2022,UA,MD,11/25/2022,18:00,266
25.11.2022,UA,MD,11/25/2022,18:00,0
25.11.2022,UA,MD,11/25/2022,19:00,304
25.11.2022,UA,MD,11/25/2022,19:00,0
25.11.2022,UA,MD,11/25/2022,20:00,307
25.11.2022,UA,MD,11/25/2022,20:00,0
25.11.2022,UA,MD,11/25/2022,21:00,321
25.11.2022,UA,MD,11/25/2022,21:00,0
25.11.2022,UA,MD,11/25/2022,22:00,313
25.11.2022,UA,MD,11/25/2022,22:00,0
25.11.2022,UA,HU,11/24/2022,23:00,0
25.11.2022,UA,HU,11/24/2022,23:00,-327
25.11.2022,UA,HU,11/25/2022,0:00,0
25.11.2022,UA,HU,11/25/2022,0:00,-316
25.11.2022,UA,HU,11/25/2022,1:00,0
25.11.2022,UA,HU,11/25/2022,1:00,-189
25.11.2022,UA,HU,11/25/2022,2:00,0
25.11.2022,UA,HU,11/25/2022,2:00,-154
25.11.2022,UA,HU,11/25/2022,3:00,0
25.11.2022,UA,HU,11/25/2022,3:00,-182
25.11.2022,UA,HU,11/25/2022,4:00,0
25.11.2022,UA,HU,11/25/2022,4:00,-110
25.11.2022,UA,HU,11/25/2022,5:00,0
25.11.2022,UA,HU,11/25/2022,5:00,-201
25.11.2022,UA,HU,11/25/2022,6:00,0
25.11.2022,UA,HU,11/25/2022,6:00,-192
25.11.2022,UA,HU,11/25/2022,7:00,0
25.11.2022,UA,HU,11/25/2022,7:00,-178
25.11.2022,UA,HU,11/25/2022,8:00,0
25.11.2022,UA,HU,11/25/2022,8:00,-320
25.11.2022,UA,HU,11/25/2022,9:00,0
25.11.2022,UA,HU,11/25/2022,9:00,-358
25.11.2022,UA,HU,11/25/2022,10:00,0
25.11.2022,UA,HU,11/25/2022,10:00,-370
25.11.2022,UA,HU,11/25/2022,11:00,0
25.11.2022,UA,HU,11/25/2022,11:00,-281
25.11.2022,UA,HU,11/25/2022,12:00,0
25.11.2022,UA,HU,11/25/2022,12:00,-274
25.11.2022,UA,HU,11/25/2022,13:00,0
25.11.2022,UA,HU,11/25/2022,13:00,-300
25.11.2022,UA,HU,11/25/2022,14:00,0
25.11.2022,UA,HU,11/25/2022,14:00,-337
25.11.2022,UA,HU,11/25/2022,15:00,0
25.11.2022,UA,HU,11/25/2022,15:00,-299
25.11.2022,UA,HU,11/25/2022,16:00,0
25.11.2022,UA,HU,11/25/2022,16:00,-275
25.11.2022,UA,HU,11/25/2022,17:00,0
25.11.2022,UA,HU,11/25/2022,17:00,-282
25.11.2022,UA,HU,11/25/2022,18:00,0
25.11.2022,UA,HU,11/25/2022,18:00,-287
25.11.2022,UA,HU,11/25/2022,19:00,0
25.11.2022,UA,HU,11/25/2022,19:00,-348
25.11.2022,UA,HU,11/25/2022,20:00,0
25.11.2022,UA,HU,11/25/2022,20:00,-388
25.11.2022,UA,HU,11/25/2022,21:00,0
25.11.2022,UA,HU,11/25/2022,21:00,-348
25.11.2022,UA,HU,11/25/2022,22:00,0
25.11.2022,UA,HU,11/25/2022,22:00,-403
25.11.2022,UA,PL,11/24/2022,23:00,0
25.11.2022,UA,PL,11/24/2022,23:00,0
25.11.2022,UA,PL,11/25/2022,0:00,0
25.11.2022,UA,PL,11/25/2022,0:00,0
25.11.2022,UA,PL,11/25/2022,1:00,0
25.11.2022,UA,PL,11/25/2022,1:00,0
25.11.2022,UA,PL,11/25/2022,2:00,0
25.11.2022,UA,PL,11/25/2022,2:00,0
25.11.2022,UA,PL,11/25/2022,3:00,0
25.11.2022,UA,PL,11/25/2022,3:00,0
25.11.2022,UA,PL,11/25/2022,4:00,0
25.11.2022,UA,PL,11/25/2022,4:00,0
25.11.2022,UA,PL,11/25/2022,5:00,0
25.11.2022,UA,PL,11/25/2022,5:00,0
25.11.2022,UA,PL,11/25/2022,6:00,0
25.11.2022,UA,PL,11/25/2022,6:00,0
25.11.2022,UA,PL,11/25/2022,7:00,0
25.11.2022,UA,PL,11/25/2022,7:00,0
25.11.2022,UA,PL,11/25/2022,8:00,0
25.11.2022,UA,PL,11/25/2022,8:00,0
25.11.2022,UA,PL,11/25/2022,9:00,0
